a,b,c,left,right,deviation
0.3366042781939206,0.16574901538845488,0.4069537824742556,0.32906521463272165,0.3114778385626379,0.01758737607008376
0.13441467693897424,0.9820446227863839,0.9062752395893533,0.7322524447260161,0.5392873040634214,0.19296514066259474
0.06337497047276774,0.09624649114071637,0.7568667019578188,0.41833871638228043,0.24496578351101767,0.17337293287126276
0.9899602323899452,0.5892117234526204,0.9814103203679058,0.8854981491445943,0.8876356271501041,0.0021374780055097853
0.32235384497472297,0.6264638552540559,0.7747642097322419,0.6245865299233156,0.5114839387339359,0.11310259118937971
0.8098744458546349,0.5380795428740542,0.44851570721823175,0.5612463507912882,0.651586035450389,0.0903396846591008
0.25464065476376385,0.6621858857118336,0.5310680198223631,0.49474064503008086,0.4256338037654311,0.06910684126464978
0.6815027222239293,0.11618077501189095,0.9005154924631367,0.6496786205405234,0.5949254279807215,0.05475319255980193
0.7602278598896866,0.5550185242052911,0.5516467360980479,0.6046349640727684,0.656780245020678,0.0521452809479096
0.5956387406078443,0.28721257112736154,0.2553973741644452,0.3484115150160241,0.4334718566268738,0.08506034161084974
0.47157618855015837,0.9401760633010566,0.43561981276994943,0.5707479693477784,0.5797370632928307,0.008989093945052318
0.41184091414726853,0.7620716534397257,0.5163159888491179,0.5516361363213076,0.5255173676458451,0.026118768675462478
0.3488682665429953,0.9725144821597427,0.09671983355112956,0.37870560395124925,0.44174271219921574,0.06303710824796649
0.9295291442478258,0.037556069740189546,0.7437626742528902,0.6136526406234489,0.6600942581221829,0.04644161749873399
0.8306194077877291,0.2851331751807087,0.10935393335497301,0.33361511241959596,0.513931481027785,0.180316368608189
0.9650269106665126,0.195422586638349,0.40491771336880567,0.4925712310106182,0.632598530335045,0.14002729932442676
0.12429722348554473,0.0111545873118305,0.8046224415404045,0.43617417346954607,0.2660928689558311,0.17008130451371495
0.7308674752036443,0.24232573024632142,0.4675703616132969,0.47708348216913987,0.5429077605667267,0.06582427839758687
0.9383404568210378,0.6787759835204289,0.842015519718508,0.8252868699446206,0.8493681042202531,0.024081234275632468
0.18123306616566015,0.23108892213456855,0.341881322056115,0.27402115810311467,0.23385909413050096,0.04016206397261371
0.0664962673667775,0.5090034454826182,0.9576362939984354,0.6226930752115667,0.39990806855365213,0.22278500665791456
0.741120649290059,0.8878181149649986,0.20946843180523556,0.5119689069663822,0.644881961337588,0.13291305437120582
0.5744731131799119,0.6937579203490752,0.03826414498930131,0.33618983087689747,0.4702420729245501,0.13405224204765265
0.8418287767582721,0.39462906990603197,0.8724265429904186,0.7453277331612853,0.7376782916032487,0.007649441558036596
0.1397723766262895,0.3724689389121083,0.7522027159504082,0.5041616868598036,0.35105410202877385,0.1531075848310297
0.7952673118598902,0.45573581400848473,0.2319838370673728,0.42874270000078013,0.5695635686989095,0.14082086869812932
0.20162732004774453,0.17704144105990638,0.9847416071366739,0.5870379938452497,0.39125942207301734,0.19577857177223235
0.1636559428657045,0.6340007674159881,0.5022801292685278,0.4505542422046871,0.36589819560398124,0.08465604660070586
0.16426579793099294,0.3641528191046055,0.9510654401441635,0.6076373743309813,0.4109374637776887,0.1966999105532926
0.8145747202313821,0.8523653492620437,0.5050287713869993,0.6692494030668561,0.7466358902779517,0.07738648721109564
0.6651972206962001,0.7565526600578163,0.471874586771291,0.5913747635741496,0.6397054220553768,0.048330658481227196
0.5230654247691193,0.61051316409216,0.44913853714446506,0.5079639157875524,0.5264456376937159,0.018481721906163484
0.3588304841235025,0.36420222264951607,0.3348752761329502,0.3481958147597297,0.3541846167573678,0.005988801997638071
0.8772005408131083,0.2099318316734844,0.5337014971765517,0.538633841709924,0.6245086026190632,0.08587476090913915
0.3924451074226354,0.7761518641056229,0.45255466194856786,0.5184265738563485,0.5033991852248654,0.015027388631483118
0.8165994394715771,0.48640909899108653,0.03674687662355414,0.34412557292744295,0.5390887136394487,0.1949631407120057
0.4391349085702184,0.2247500381773575,0.2604352334235025,0.2961888533986452,0.3408637721853242,0.04467491878667901
0.3769444294249076,0.19517461504000622,0.2131228001055584,0.24959116116900765,0.29054656849884497,0.04095540732983732
0.46267978566960644,0.16540090450135903,0.8674356023210665,0.5907379737032746,0.4895490195404096,0.10118895416286505
0.3013778741641421,0.777161196205595,0.5988699772268414,0.569069756205855,0.49469673044018014,0.07437302576567484
0.7476093801762511,0.2289871853003117,0.7636831004497274,0.6259906915940044,0.6219722615256353,0.0040184300683691054
0.5027203900924792,0.5266422635251975,0.9568260377492805,0.7357536822790595,0.622227270364859,0.11352641191420043
0.2322126951468173,0.45154636097305645,0.64403927252641,0.4929594002931734,0.39000275594827527,0.10295664434489815
0.8995745732745685,0.5796108992282839,0.9826099914047444,0.8611013638280853,0.8403425092955412,0.020758854532544113
0.3838912213732114,0.8771549003711943,0.3117640516521296,0.4711435562621662,0.4891753486924367,0.018031792430270477
0.5435528611139886,0.8677473900817306,0.18626718231289385,0.4459586539553767,0.5352800736556504,0.08932141970027374
0.9064721109645469,0.45107607182485965,0.40330988799291145,0.5410419896938075,0.6668325454367162,0.12579055574290876
0.6242379959139921,0.015366250734723308,0.470799414935808,0.39530076913008283,0.4336604143746289,0.03835964524454605
0.11689804070836407,0.4264438057143032,0.8953615428525851,0.5835162330319593,0.38890035749590407,0.19461587553605525
0.9398321236134751,0.6061935374241404,0.5599404390366763,0.666476634777742,0.7614495559219417,0.09497292114419975
0.6277080530714179,0.5577647590980618,0.292180999418017,0.4424587027513784,0.5263404661647286,0.08388176341335024
0.3349056146570861,0.6513361058002055,0.7426342828675209,0.6178775715480833,0.5159454044954747,0.10193216705260866
0.13927207266338726,0.15407573247308348,0.5058319371390709,0.3262529198536531,0.23461295373473223,0.09163996611892089
0.794025189270296,0.6465350987807326,0.16213194527517016,0.4412060446503422,0.5991793556491236,0.15797331099878142
0.6200727559285135,0.18265161874377223,0.5768197875912522,0.4890909874636975,0.49990422954801284,0.010813242084315333
0.5334610919763215,0.750523980696749,0.9113945368072839,0.7766935365719096,0.682210175364169,0.0944833612077407
0.8938925830509576,0.33908761326268,0.8426226174758201,0.7295563578163196,0.7423738492101039,0.012817491393784297
0.7885972112245307,0.7098954333814536,0.5868099726353311,0.6680281474691616,0.7184749571164615,0.05044680964729986
0.15167487973275118,0.04786559890610709,0.37708317388498813,0.23842670660220863,0.1820746330641494,0.05635207353805924
0.31172206779554823,0.4078600255909134,0.08697875106421116,0.22338489887872098,0.27957072806155525,0.05618582918283427
0.24848913981446574,0.7050345222633327,0.4696489233316238,0.4732053771852615,0.417915431305972,0.05528994587928954
0.743946292572677,0.22687051633149413,0.7520794375295792,0.6187439209908323,0.6167106347516068,0.002033286239225496
0.03353243473577938,0.7952870447972226,0.3602737197330106,0.3873417297497558,0.305656408500448,0.08168532124930777
0.5698896848713165,0.630779733104932,0.2354468255516644,0.4178907672698943,0.5015014820998074,0.08361071482991306
0.7624586857406905,0.5875617721497983,0.9313797192709534,0.8031949741080989,0.7609647157255333,0.042230258382565666
0.8767656367617495,0.3535488542043371,0.8215557004579924,0.7183564729705179,0.7321589570464571,0.013802484075939203
0.34208174871590746,0.4824514703811176,0.6382756194201447,0.5252711144843286,0.4512226468082693,0.07404846767605933
0.8212573046720129,0.5973493009778531,0.13678334392051938,0.42304332337272615,0.5941618135605995,0.17111849018787334
0.11063173695520723,0.47246211391489046,0.14490884040617302,0.21822788292061093,0.20965860705786948,0.008569275862741449
0.8464522917345182,0.6983133239405601,0.10321959145577897,0.4378011996466591,0.6236093747163438,0.18580817506968472
0.12748866233198242,0.43369693310695956,0.6162966668927432,0.4484447323061071,0.3262427311659169,0.1222020011401902
0.39728729056036727,0.20227318174203035,0.115562796473336,0.2076715163122674,0.2781026398340252,0.07043112352175782
0.7972953657795536,0.21393378280104725,0.842627198862633,0.6741208865764667,0.6627879283056969,0.011332958270769855
0.14991742734877378,0.005803768842941093,0.9929650018193221,0.5354127999575897,0.3246509063399527,0.21076189361763703
0.22925139523264149,0.30095771555867246,0.36634818470866526,0.3157263700521611,0.28145217268315514,0.03427419736900594
0.7222525683930663,0.7489176404785196,0.45366984696709745,0.5946274757014451,0.6617731560579374,0.06714568035649227
0.7200365365460744,0.7941627088376095,0.7116671769856787,0.7343833998387603,0.7364757397288593,0.0020923398900989376
0.6411476328852973,0.20246754209575002,0.9371530063257658,0.6794802969081447,0.6054789535480276,0.0740013433601171
0.6939484444671,0.9590439968714077,0.8940937735563851,0.8602949971128195,0.8102586648404982,0.05003633227232129
0.5427244433475962,0.5024027934801267,0.057591828749848584,0.290077723581855,0.4113608772312919,0.12128315364943687
0.25179905890695276,0.9169787490185026,0.16907180255676502,0.37673035325974635,0.3974121673472933,0.020681814087546935
0.34569599350391944,0.7067652818616311,0.7545971985577923,0.6404139181202837,0.5381886168568155,0.10222530126346818
0.18159771680142567,0.7224334230224131,0.6888931080324473,0.5704543389721833,0.44363049116442793,0.1268238478077554
0.9084505613336283,0.08504362130607113,0.13321859404012326,0.3149828426799865,0.5087908345033627,0.1938079918233762
0.5833917947661205,0.21999112689693068,0.5020645820015677,0.45187802141654665,0.4722098246076848,0.020331803191138142
0.4008514167636399,0.008814833294472635,0.7808146310852956,0.4928238780571759,0.39783307447676197,0.09499080358041395
0.4620058036441327,0.7161276404767375,0.21878068226269365,0.40392370216156437,0.4647299825069241,0.06080628034535973
0.9472833396118153,0.34443828842851,0.8712876357346663,0.7585742248774145,0.7775731508467016,0.018998925969287095
0.1533514031160802,0.7866525160763468,0.05297177482036797,0.26148686720829073,0.28658177428221876,0.02509490707392803
0.5862298320167972,0.3389362199370263,0.7821950850680739,0.6223890555224928,0.5733977422596737,0.048991313262819136
0.505888678884466,0.8193337522988611,0.6158188997898703,0.6392150576907669,0.6117325024644158,0.027482555226351124
0.6114542354346478,0.130698253748313,0.3151993466543491,0.3431377956229148,0.4172015178179894,0.07406372219507462
0.01811018382084051,0.1733731567575082,0.7209325483419113,0.40833710931554285,0.23263151818527514,0.1757055911302677
0.8721239089441515,0.3408765395839365,0.7823657951511597,0.6944330097076019,0.7168725381558498,0.022439528448247925
0.9321182824836124,0.4084873888822733,0.9338989713039693,0.8021009034934561,0.8016557312883668,0.0004451722050893281
0.5651331835892089,0.3487028108429784,0.3677746721542636,0.4123463346851787,0.461685962543915,0.0493396278587363
0.6966508238768923,0.7636470325232199,0.6860167359799549,0.7080828320900054,0.7107413540642398,0.002658521974234329
0.9224993811772957,0.0969513926267147,0.6026162769346909,0.556170831918348,0.6361416079789992,0.07997077606065117
0.7072386343133986,0.35121701963848806,0.5252060694570885,0.5272169482165159,0.5727250894305934,0.045508141214077535
0.15253904291426135,0.8372399995154594,0.8904164741550379,0.6926529976849491,0.508183639874755,0.18446935781019413
0.5762883601668132,0.06679707726217199,0.0031673141384003234,0.16235501642644645,0.30563527793354966,0.1432802615071032
0.6067150463828559,0.9423435076713574,0.28211160610359765,0.5283204415653522,0.6094713016351667,0.08115086006981453
0.424130671302386,0.9863168422720129,0.5382772395448301,0.6217504981660148,0.5932138561054038,0.028536642060611017
0.7364442356247228,0.08856817382508009,0.17829326163655235,0.2953997331807269,0.4349374766777695,0.13953774349704262
0.9343670147690148,0.29127252225573697,0.9078665337327583,0.7603431511225671,0.7669682713816313,0.006625120259064143
0.9255685129067763,0.37240066603535615,0.6475951176130154,0.6482898535420407,0.7177832023654811,0.06949334882344038
0.4508393714041321,0.7763913686527261,0.4778829946319899,0.5457491823302094,0.538988276523245,0.0067609058069644234
0.11323804584075525,0.5959268121167338,0.8147017590666545,0.5846420940226995,0.4092761657162247,0.1753659283064748
0.9848411989623346,0.6443657004925674,0.4508861914651038,0.6327448205962773,0.7662335724705851,0.13348875187430775
0.8388980864459341,0.757509822818506,0.5586530119300095,0.6784284832811147,0.7484897519100959,0.07006126862898121
0.12466268120326685,0.11797899943702572,0.0027509955539209985,0.06203591793703364,0.0925138393493701,0.03047792141233646
0.9208418826173723,0.8332094569102624,0.36570053019507354,0.6213630999794455,0.7601484380850201,0.13878533810557458
0.8698963620621283,0.705619804180144,0.13879047235096975,0.46327427773605295,0.6460507501638426,0.18277647242778966
0.5188380571260721,0.5773417251963703,0.689688680662291,0.6188892859117561,0.5761766300277014,0.04271265588405471
0.5912754357449292,0.8897353347830567,0.4790269589757338,0.6097661721198633,0.6378282913121622,0.02806211919229895
0.39900270387013026,0.7003063538838071,0.3017575572502308,0.42570604306359977,0.4500173297185746,0.02431128665497484
0.05476163882203133,0.2016999626310254,0.4678323393717424,0.2980315700491354,0.19476389491170762,0.10326767513742777
0.3351972416459009,0.42974538107566673,0.20962988795134618,0.296050599656065,0.3274424380797037,0.031391838423638685
0.8028534485980114,0.4940428669357333,0.9250866324861405,0.7867673951265064,0.7562090991544742,0.03055829597203219
0.004632023004602859,0.055217626750405646,0.053972632550913,0.04194872871420863,0.02961357632763109,0.012335152386577536
0.3334991716911442,0.9546375133600558,0.8654170352961204,0.7547426889108602,0.6217632230096162,0.132979465901244
0.3981686935909433,0.12857726079687848,0.5113587887333509,0.38736588296363095,0.35906835917802904,0.028297523785601908
0.5373956029379229,0.6974612672267269,0.6189464961388172,0.618187465610571,0.5977997423103474,0.020387723300223648
0.9198556164127605,0.5062310360908802,0.3026056209087038,0.5078244735802621,0.6621369724562762,0.15431249887601417
0.34634599436596125,0.025632249884422587,0.9666976167943213,0.5763433694597566,0.4212554638526666,0.15508790560709002
0.3469532018962277,0.9247474758643617,0.2818509585194898,0.4588506486998923,0.47512620954407675,0.016275560844184467
0.7375012481097484,0.8518368088189332,0.5888779971403043,0.6917735128023226,0.7289293255446836,0.037155812742361016
0.45221794088980716,0.5242579279038355,0.9934167051071289,0.7408273197519751,0.6055276286976448,0.13529969105433037
0.22460482293998196,0.22894233613944526,0.8810943963834458,0.5539339879615797,0.38981159460071374,0.16412239336086593
0.4524395161326934,0.12162289068009424,0.5363298252861061,0.41168051434624997,0.39070793705789675,0.020972577288353222
0.14085702037979986,0.3633924794321266,0.9903745229672121,0.6212496364365876,0.4088702607897346,0.212379375646853
0.1763869865062233,0.2554282810460905,0.7013698617326146,0.45863874775438573,0.32739302894778793,0.1312457188065978
0.49836777273947974,0.5066912010062987,0.20870041614180934,0.3556149515073493,0.4280317906567669,0.0724168391494176
0.4189254495045479,0.966409296123429,0.4055962104358064,0.5491317916248974,0.5524641013920828,0.0033323097671853485
0.9148459010681,0.5749534932296414,0.334493334011551,0.5396965155802109,0.6847846573443481,0.1450881417641372
0.3623938991166331,0.8899310558900979,0.34401370827118916,0.48508809288727733,0.4896831405986383,0.004595047711360989
0.5805883502780435,0.6508788374957772,0.7604564393598663,0.6880950166233883,0.6431279943529327,0.04496702227045568
0.6322642879195304,0.47524652658720046,0.5842629272727936,0.5690091672630795,0.5810095074247636,0.012000340161684164
0.013094456588333636,0.8546075627333712,0.03809271158952854,0.2359718606251905,0.22972229687489176,0.006249563750298726
0.6635373720167106,0.4713681101729975,0.877448483650976,0.7224506123729151,0.6689728344643486,0.05347777790856645
0.17803596686975143,0.868628170510361,0.29679614048016456,0.4100641045851104,0.3803740611825071,0.029690043402603283
0.9610703174694551,0.2915767695757653,0.9970748769131437,0.8116992102178769,0.8026980703569548,0.009001139860922103
0.14866272775311296,0.12881307376298812,0.9541907303347857,0.5464643155464182,0.34508231490099994,0.20138200064541822
0.41462412372702373,0.8553144643629383,0.9405307166819652,0.7877500053634732,0.6562733571247377,0.1314766482387355
0.08534966807864386,0.5874151637926668,0.8111276040639737,0.5737550099998145,0.39231052600348204,0.1814444839963325
0.9968742518459474,0.8890923982489601,0.22061333168354258,0.5817983283654982,0.7758635584060993,0.19406523004060117
0.5021950103312426,0.9378272069923832,0.532632744028782,0.6263219263452975,0.6187124929209127,0.007609433424384804
0.5953850173200438,0.053628390371449175,0.2243026268249746,0.27440466533536056,0.36717526295912783,0.09277059762376727
0.06707647738842748,0.5009693018588683,0.2596754555889492,0.2718491726062986,0.22369942805616813,0.04814974455013046
0.7499604703991778,0.37496454907452925,0.6109517694362774,0.5867071395865655,0.6214593148272906,0.03475217524072505
0.20990559309558576,0.6258583970701171,0.04083354535306338,0.22935777021795742,0.271625782153588,0.042268011935630595
0.8980542894407137,0.7935911972023235,0.9694585668207076,0.9076406550711131,0.8897895857261147,0.01785106934499847
0.20513964048200717,0.28059021597436895,0.9186731725779644,0.5807690504030762,0.40238566737908693,0.17838338302398932
0.19068772066366657,0.5567983843731716,0.38076757215771984,0.37725531233806947,0.3297353494645562,0.04751996287351329
0.03654966784809488,0.7087285799048996,0.5154224480069131,0.44403078594170514,0.3243125909020006,0.11971819503970454
0.47206694510999925,0.13443108283573402,0.466119419267759,0.3846842166203128,0.3861710980808729,0.0014868814605600855
0.5648411332626164,0.8140669059512669,0.8821997786174698,0.7858268991122057,0.7064872377734923,0.0793396613387134
0.06570863942835237,0.6061095998529731,0.688601876316111,0.5122554979783869,0.3565321887564472,0.15572330922193967
0.7755276166950106,0.9495374371136518,0.27811124742435644,0.5703218871643438,0.6946759794820074,0.12435409231766359
0.4532888347480276,0.3395289191306933,0.4468412544652969,0.42162506570232866,0.4232369607730113,0.0016118950706826563
0.52439026932758,0.10814594233719865,0.42896597568676376,0.3726170407595766,0.3964731141697806,0.023856073410204015
0.44076274693822814,0.5065012010369253,0.9593351682839186,0.7164835711357477,0.5868404657993251,0.12964310533642254
0.400763060875326,0.08581077170943885,0.17531091051463965,0.20929891340351103,0.2656619509936826,0.05636303759017158
0.5596403313082179,0.9695265233240068,0.08957633729442904,0.42707988230527066,0.5445958808087179,0.11751599850344724
0.1552402459307125,0.03868495825719154,0.8806188321616902,0.48879071712782113,0.30744607057007667,0.18134464655774446
0.18192813049527112,0.753503901107308,0.8966859895058709,0.6822010026535802,0.5035115379009303,0.1786894647526499
0.8617856210135173,0.525102398142244,0.8717390879121647,0.7825915487450227,0.7801031820203608,0.0024883667246619057
0.9461154621336327,0.3686206524982887,0.5109769156255564,0.5841724864707585,0.6929571230977776,0.1087846366270191
0.37330931627975295,0.06584216450865465,0.6597444282694604,0.4396600843318321,0.36805130633440525,0.07160877799742688
0.27074467314355377,0.6221669241736077,0.5633630475609839,0.5049094231097824,0.4317548295054248,0.07315459360435755
0.6439995432390158,0.5852203293909553,0.06944782605440092,0.3420288811846932,0.4856668104808469,0.1436379292961537
0.4087341710980964,0.28088327306759975,0.5958348969007224,0.47032180949178526,0.42354662804112875,0.04677518145065651
0.02538635566034486,0.9102217014103121,0.013614147256100884,0.24070908789571469,0.24365213999677568,0.0029430521010609945
0.15615259736619036,0.3041100073428369,0.32498740955708616,0.2775593559557999,0.23535065290807594,0.04220870304772395
0.7159722288473975,0.44972541059210613,0.932292575873167,0.7575706977964595,0.7034906110400171,0.05408008675644238
0.6589239419101514,0.5437624559186557,0.3040452696358076,0.4526942342751056,0.5414139023436915,0.08871966806858589
0.02709599250348349,0.1002318781762861,0.9398266426442479,0.5017452889920664,0.27356262645687524,0.22818266253519115
0.22197216193294944,0.9321617192136323,0.25013395714924425,0.41360044886126757,0.4065600000571939,0.0070404488040736735
0.2310747965880714,0.3745361524510411,0.31456224046153247,0.3086838574905444,0.2878119965221791,0.020871860968365297
0.6718927435987284,0.08077921387434361,0.6284074964385535,0.5023717375875447,0.5132430493775885,0.010871311790043747
0.019710537754364155,0.38729117367532995,0.7616269727892948,0.4825639142520709,0.29708480549333827,0.18547910875873264
0.10410858198457384,0.6002025470925807,0.501387768004884,0.4267716662717307,0.32745186976665314,0.09931979650507755
0.7999160853731894,0.5136526718213296,0.8821156871941555,0.7694500328957075,0.7489001324404659,0.02054990045524152
0.1785446620543336,0.694541974037274,0.04024042161061925,0.23839186982821153,0.2729679299391401,0.034576060110928564
0.6527461078518747,0.05548394206791063,0.9221948386343706,0.6381549317971316,0.5707927491015077,0.06736218269562388
0.23818278104672652,0.2845406102720561,0.19630779989540803,0.22883474777739968,0.2393034930652293,0.010468745287829623
0.09944139275934516,0.8192305768401023,0.8842387450846559,0.6717873649421898,0.4755880268608621,0.19619933808132772
0.24317219099945409,0.07989368779136086,0.4008631794863805,0.281198059440894,0.24177531231916238,0.039422747121731605
0.7222669318556592,0.8554859546959576,0.8327570558710377,0.8108167495734231,0.7831942185695784,0.027622531003844708
0.8556964681062857,0.09189609207710625,0.6716655498036951,0.5727309149476956,0.6187386445233432,0.04600772957564758
0.8302198645669916,0.8344542148916962,0.1759416324782621,0.504139336103803,0.6677088941259854,0.16356955802218243
0.3971835296184548,0.3607884010787267,0.9180475698814484,0.6485167676150196,0.5183007575492712,0.13021601006574846
0.6680851365706462,0.6122090632572158,0.24551739048845966,0.4428322452011953,0.548474181721742,0.10564193652054671
0.20498429541582097,0.15288711564799817,0.24414011869499908,0.21153791211345432,0.2017489562936598,0.009788955819794526
0.29314773026101326,0.06616872172518085,0.8141788966373805,0.4969185613152388,0.366660769721147,0.13025779159409184
0.8963358185211198,0.21593820402013508,0.10587325557252103,0.3310051334215742,0.5286207741587239,0.19761564073714966
0.013001923510736035,0.12785381790869554,0.22203590637046033,0.14623188854008806,0.09397339282515699,0.052258495714931075
0.08550853085446808,0.3124058976796318,0.5036775734210623,0.35131739384405614,0.24677513320240757,0.10454226064164857
0.20788625514602732,0.5143832465110202,0.8304770286866243,0.595805889757574,0.44015819637242476,0.15564769338514922
0.026532203873819715,0.5887594635650095,0.1474839747372675,0.22756490422834105,0.1973269615124791,0.030237942715861943
0.18143543508979731,0.7898681073797429,0.5476682345123464,0.5166600028735582,0.425101803017921,0.09155819985563718
0.5830415609696922,0.6562398932483586,0.7112405918029395,0.6654406594559825,0.6333909017476707,0.032049757708311866
0.42142455059249795,0.608758325129553,0.8605952247159513,0.6878433312884884,0.578050662757625,0.10979266853086345
0.8926717110769748,0.41178202748577464,0.9355655602022196,0.7938962147417972,0.783172752460486,0.010723462281311158
0.8174435617384409,0.4738084349601387,0.7846399144689324,0.7151329564091111,0.7233338682264883,0.008200911817377143
0.34181735169787597,0.4145208293901811,0.6528283982220019,0.5154987443830152,0.43774598275198373,0.07775276163103151
0.2594234334312925,0.8421660300613831,0.43362008531276586,0.4922074085295518,0.4486582455591835,0.043549162970368316
0.3796924081672669,0.23000045254839985,0.11211015418841963,0.2084782922731265,0.27537385576783835,0.06689556349471185
0.5902949425148077,0.0057209315419646245,0.7097371925255213,0.5038725647769537,0.4740120022742753,0.029860562502678434
0.26806364082287626,0.6513198972262393,0.9927373044754869,0.7262145367500223,0.5450461208368697,0.1811684159131527
0.624148907849134,0.2024621836388314,0.7367605947320999,0.5750330702380413,0.5468801485172998,0.028152921720741464
0.4094116521912404,0.8901151363098093,0.01671109373772628,0.3332372439941256,0.4314123836075041,0.09817513961337854
0.5520471808519802,0.8590463297066561,0.49625997804183875,0.6009033666605785,0.6148501673631138,0.01394680070253529
0.4361265291353167,0.07672737192820589,0.6146466324829039,0.4355367915073326,0.3909067656704358,0.04463002583689679
0.29446575954191767,0.10638840541407735,0.689674201102843,0.4450506417904203,0.34624853140018896,0.09880211039023135
0.9484533069621567,0.4951715922466663,0.7197258356007086,0.72076914260256,0.7779510104429221,0.057181867840362166
0.7636057941597608,0.6092226627693547,0.558108441216524,0.6222613348405409,0.6736356730763501,0.05137433823580917
0.14011317576645255,0.27490833748224075,0.22336033273424027,0.21543554467929346,0.19462375543734653,0.020811789241946932
0.8684679758979128,0.7167977166993706,0.9422006614765467,0.8674167538875942,0.8489835824929357,0.0184331713946585
0.48743119824951364,0.5949160209188715,0.6966664676636619,0.6189200386239273,0.5666112212703902,0.052308817353537096
0.8945522268940914,0.3248241097485547,0.23684003686940946,0.4232641025953663,0.5876921501015367,0.16442804750617046
0.7998552559473152,0.025371488042315593,0.3223218322702729,0.36746760213254415,0.4868509580518047,0.11938335591926058
0.42521350446923345,0.7501502812985177,0.9219276706303697,0.7548047817571226,0.6306262402168386,0.12417854154028407
0.022469308320117398,0.2147536658250827,0.8874851867073358,0.5030483368899679,0.2867943672931633,0.21625396959680454
0.2686773593849461,0.8344737434626284,0.4051464383580896,0.4783609948909384,0.44424372514765254,0.03411726974328588
0.5416342146608669,0.4202902600542552,0.03830722199145098,0.259634729674506,0.38546647784186,0.12583174816735399
0.6334782198261473,0.5770774426317654,0.048497368893938186,0.3268876000614473,0.47313281279449954,0.14624521273305224
0.2578876854332023,0.8729487304090019,0.28391829091838905,0.42466824941974557,0.4181605980484489,0.006507651371296663
0.13935607407282413,0.8636230009199534,0.6291222193389995,0.5653058784176941,0.4428643421011503,0.12244153631654381
0.8349302367992991,0.37151957524357326,0.5841946353345618,0.593709770677999,0.6563936710441833,0.06268390036618432
0.9844021807035521,0.20888889271484312,0.6338277869439427,0.6152366618265701,0.7028802602664725,0.08764359843990244
0.5256901823026858,0.7751460777285947,0.7172829719321067,0.6838505509738735,0.6359523535665182,0.047898197407355236
0.1716792858483035,0.4330802036021312,0.019032253592738413,0.16070599915897787,0.19886775722286915,0.03816175806389127
0.27230732651936895,0.1920419935590041,0.10508559517244287,0.1686301276058147,0.21043556044254622,0.04180543283673152
0.018390676547466733,0.9044253423171502,0.35948345182721264,0.41044573062976053,0.3251725368098241,0.08527319381993642
0.914298806560499,0.19810419424108738,0.15485999752158175,0.35553074896118747,0.5453904512209168,0.1898597022597293
0.11775108289014113,0.025807168191231078,0.07532004254455416,0.07354958404262013,0.08415734412901688,0.010607760086396745
0.5765164755142536,0.020279973767419968,0.6409643959973319,0.46968131031908433,0.45356933019831475,0.016111980120769587
0.274055220687206,0.6223153564542643,0.815336477491099,0.6317608830309172,0.4964405688299438,0.13532031420097335
0.5541780025157934,0.6616750607175304,0.7526266574342825,0.6802765945254722,0.6306644307958499,0.049612163729622294
0.6514203883518642,0.3110417050569839,0.8170397786091792,0.6491354126568016,0.6077305650924729,0.04140484756432872
0.8297418037072016,0.3200109892470634,0.6658565440578772,0.6203664702675049,0.661337785179836,0.04097131491233108
0.2064212717606032,0.33949391505994275,0.7353453218142022,0.5041514576122376,0.37192044509883787,0.1322310125133997
0.010995828658480478,0.6801585467588787,0.2717787742083013,0.3086779809584904,0.24348224457103523,0.06519573638745518
0.13688563006880727,0.058133791026828585,0.9930080362841643,0.5452588734159911,0.33122827186215187,0.21403060155383924
0.9000186418481051,0.9291163526913256,0.1831656544938871,0.5488665758818012,0.7280798227203558,0.17921324683855455
0.8738900775625152,0.22252104417744645,0.2144938743893825,0.3813497176296817,0.5461987684229649,0.1648490507932832
0.5974131021703083,0.9996732052420922,0.28892183181584685,0.5437324927610235,0.6208553103496389,0.07712281758861539
0.6005168604336534,0.17152269378718699,0.9753324301065789,0.6806761036084995,0.5869722111902682,0.0937038924182313
0.6650366745462555,0.7715464573123775,0.9882885893539061,0.8532900776416112,0.7724770989396986,0.08081297870191262
0.1753712786234496,0.22341254492962503,0.7948937497064975,0.49714283074151744,0.34226221297075543,0.154880617770762
0.9144119459249598,0.08084680164325397,0.6290575985596337,0.5633434861718702,0.6346820730132018,0.07133858684133154
0.4187705248920731,0.8749333243506489,0.5200625751846134,0.5834572499029872,0.5581342373298521,0.025323012573135073
0.38313852824949746,0.8587512591908919,0.9706208456868457,0.7957828697035202,0.6489122903441831,0.14687057935933712
0.5189177052828375,0.40357039244960136,0.6956228028582475,0.5784334258622335,0.5342571514683809,0.04417627439385252
0.046965966775055046,0.7023961425404268,0.9447301283260302,0.6597055914918856,0.43526455110414175,0.22444104038774382
0.1662833687560794,0.5570659326839171,0.3165507994776239,0.3391127250988111,0.30154586741842493,0.037566857680386145
0.7380336164263704,0.8529561136737488,0.33377479226956563,0.5646348286598126,0.6656995346990138,0.10106470603920115
0.08279866792512647,0.3150559693186544,0.8547245941184356,0.526825956370163,0.33384447482183577,0.19298148154832728
0.6031521094663882,0.5236723999989852,0.14985492058529437,0.35663358765899056,0.469957884879264,0.11332429722027343
